age,attrition,businesstravel,dailyrate,department,distancefromhome,education,educationfield,employeenumber,environmentsatisfaction,gender,hourlyrate,jobinvolvement,joblevel,jobrole,jobsatisfaction,maritalstatus,monthlyincome,monthlyrate,numcompaniesworked,overtime,percentsalaryhike,performancerating,relationshipsatisfaction,standardhours,stockoptionlevel,totalworkingyears,trainingtimeslastyear,worklifebalance,yearsatcompany,yearssincelastpromotion,yearswithcurrmanager,datebirth,salary,remotework
33,no,non-travel,556.26,sales,8,4,marketing,1314,3,m,69.53,3,2,sales executive,3,divorced,4492.84,11681.39,0,unknown,12,3.0,4,part time,0,6.0,3,3.0,5,1,2,1990,53914.11,0
30,no,non-travel,214.91,research & development,3,3,,1315,3,f,26.86,3,1,research scientist,3,unknown,1735.83,4513.17,1,no,20,4.0,3,part time,1,1.0,2,,1,0,0,1993,20830.0,false
29,no,non-travel,556.26,sales,-44,2,medical,1316,2,f,69.5325,3,2,sales executive,3,unknown,4492.84,11681.39,1,no,14,3.0,1,part time,1,,5,2.0,6,1,2,1994,53914.11,0
20,yes,non-travel,104.1,research & development,10,1,medical,1317,4,m,13.01,3,1,research scientist,3,single,84083.0,2186.17,1,unknown,11,3.0,4,part time,0,,5,3.0,1,1,1,2003,10090.0,1
35,no,non-travel,290.04,research & development,-20,3,,1318,20,m,36.255,2,1,laboratory technician,3,married,2342.59,6090.75,1,no,18,3.0,3,full time,2,1.0,3,3.0,1,0,0,1988,28111.08,0
37,no,non-travel,290.04,research & development,10,2,life sciences,1319,4,m,36.255,4,1,research scientist,4,single,2342.5941666666668,6090.75,3,no,17,3.0,1,part time,0,,2,,1,0,0,1986,28111.13,yes
38,no,non-travel,811.06,research & development,1,3,,1320,3,f,101.38,3,3,manufacturing director,3,single,6550.83,17032.17,4,yes,14,,4,part time,0,10.0,4,,1,0,0,1985,78610.0,1
29,no,non-travel,272.59,sales,10,3,,1321,3,m,34.07375,3,1,sales representative,3,single,2201.67,5724.33,1,no,11,3.0,3,part time,0,1.0,6,,1,0,0,1994,26420.0,0
35,no,non-travel,556.26,research & development,2,4,,1322,4,f,69.5325,3,2,healthcare representative,1,divorced,4492.84,11681.39,2,no,11,3.0,1,part time,1,16.0,2,4.0,1,0,0,1988,53914.11,true
38,no,travel_rarely,290.04,research & development,2,5,medical,1323,4,m,36.255,3,1,research scientist,3,married,2342.59,6090.75,6,yes,13,3.0,2,full time,1,,0,1.0,1,0,1,1985,28111.08,yes
34,no,travel_rarely,528.36,research & development,8,5,life sciences,1324,2,f,66.045,3,2,manufacturing director,1,unknown,4267.5,11095.5,3,no,14,3.0,3,part time,1,,3,,0,0,0,1989,51210.0,1
23,yes,non-travel,290.04,research & development,6,3,life sciences,1325,3,m,36.255,4,1,laboratory technician,1,unknown,2342.59,6090.75,1,yes,21,4.0,3,full time,2,1.0,2,3.0,0,0,0,2000,28111.08,false
twenty-four,no,non-travel,277.95,research & development,9,3,life sciences,1326,3,m,34.74375,2,1,laboratory technician,2,divorced,2245.0,5837.0,1,no,11,3.0,3,part time,3,,4,3.0,1,0,0,1999,26940.0,false
29,yes,travel_rarely,290.04,research & development,1,2,life sciences,1327,2,f,36.255,2,1,laboratory technician,1,married,2342.59,6090.75,1,unknown,11,3.0,4,part time,1,1.0,1,3.0,1,0,0,1994,28111.13,1
40,no,travel_frequently,525.57,research & development,16,4,medical,1328,1,m,65.69625,2,2,laboratory technician,3,unknown,4245.0,11037.0,6,no,14,3.0,4,part time,0,10.0,6,3.0,1,0,0,1983,50940.0,1
30,no,travel_rarely,556.26,research & development,2,3,,1329,3,f,69.5325,2,2,manufacturing director,4,single,4492.84,11681.39,5,unknown,24,4.0,2,part time,0,12.0,4,2.0,0,0,0,1993,53914.11,1
45,no,non-travel,234.62,research & development,2,3,,1330,2,f,29.33,2,1,research scientist,3,unknown,1895.0,4927.0,1,no,14,3.0,4,part time,0,1.0,3,3.0,1,0,0,1978,22740.0,true
27,no,non-travel,290.04,research & development,3,3,medical,1331,4,m,36.25,3,1,research scientist,4,married,2342.59,6090.75,1,unknown,11,3.0,3,part time,3,0.0,6,2.0,0,0,0,1996,28111.13,true
37,no,non-travel,556.26,sales,16,4,marketing,1332,4,m,69.5325,2,2,sales executive,3,unknown,4492.8425,11681.39,4,unknown,19,,4,part time,2,9.0,2,3.0,1,0,0,1986,53914.11,true
32,no,non-travel,238.75,research & development,1,3,life sciences,1333,4,m,29.84375,3,1,laboratory technician,4,divorced,1928.33,5013.67,0,no,12,,2,part time,1,4.0,2,3.0,3,0,2,1991,23140.0,1
53,no,travel_rarely,1582.77,sales,8,3,marketing,1334,1,m,197.84625,3,4,sales executive,4,married,12783.9225,33238.2,5,unknown,14,3.0,3,full time,1,28.0,3,3.0,2,2,2,1970,153407.07,yes
37,no,non-travel,1032.49,sales,-19,2,,1335,19,m,129.06125,3,3,sales executive,2,single,8339.32,21682.23,1,yes,13,3.0,4,part time,0,,2,3.0,10,0,9,1986,100071.84,false
32,yes,travel_rarely,290.04,research & development,25,4,,1336,1,m,36.255,3,1,laboratory technician,4,unknown,2342.59,6090.75,1,unknown,24,4.0,3,part time,0,1.0,2,1.0,1,0,1,1991,28111.13,1
58,yes,travel_frequently,245.56,research & development,2,1,,1337,4,m,30.695,2,1,laboratory technician,4,divorced,1983.3333333333333,5156.67,9,unknown,14,3.0,4,part time,1,3.0,3,2.0,1,0,0,1965,23800.0,true
43,no,travel_rarely,556.26,research & development,8,3,,1338,1,f,69.5325,3,2,manufacturing director,2,divorced,4492.84,11681.39,4,no,21,4.0,3,part time,1,4.0,2,4.0,1,0,0,1980,53914.11,0
21,yes,travel_rarely,290.04,research & development,18,1,other,1339,4,f,36.255,3,1,research scientist,4,single,2342.59,6090.75,1,no,19,,1,part time,0,,3,2.0,1,0,0,2002,28111.13,false
34,no,non-travel,207.17,research & development,-48,3,life sciences,1340,48,m,25.89625,3,1,laboratory technician,2,unknown,1673.33,4350.67,1,no,14,3.0,2,part time,2,1.0,3,3.0,1,1,0,1989,20080.0,yes
58,no,non-travel,1088.7,research & development,5,3,,1341,3,f,136.0875,2,3,healthcare representative,2,divorced,8793.33,22862.67,2,unknown,13,,4,full time,1,24.0,3,3.0,6,0,4,1965,105520.0,false
48,no,non-travel,233.07,research & development,20,4,medical,1342,4,m,29.13375,3,1,research scientist,3,married,1882.5,4894.5,4,unknown,17,3.0,1,part time,2,13.0,2,2.0,0,0,0,1975,22590.0,0
32,no,non-travel,290.04,research & development,1,3,life sciences,1343,3,f,36.255,2,1,laboratory technician,2,married,2342.59,6090.75,6,no,20,,3,part time,0,5.0,3,3.0,3,0,2,1991,28111.13,true
25,yes,non-travel,248.96,sales,19,2,marketing,1344,3,m,31.12,2,1,sales representative,2,married,2010.8333333333333,5228.17,1,yes,18,,3,part time,3,,2,3.0,1,0,0,1998,24130.0,false
40,no,non-travel,1032.49,sales,10,4,marketing,1345,1,m,129.06,2,3,sales executive,2,divorced,8339.32,21682.23,2,no,12,3.0,2,part time,1,11.0,2,2.0,1,0,0,1983,100071.84,1
19,yes,non-travel,218.83,sales,21,3,other,1346,4,m,27.35,2,1,sales representative,2,single,1767.5,4595.5,1,yes,13,3.0,2,part time,0,1.0,3,4.0,1,0,0,2004,21210.0,false
20,yes,travel_rarely,290.04,research & development,4,3,technical degree,1347,1,m,36.255,3,1,laboratory technician,1,single,2342.59,6090.75,1,unknown,19,3.0,2,part time,0,1.0,2,3.0,1,0,0,2003,28111.13,false
33,no,travel_rarely,556.26,research & development,1,3,,1348,2,f,69.5325,2,2,healthcare representative,4,unknown,4492.84,11681.39,0,unknown,14,3.0,1,part time,0,6.0,3,3.0,5,1,4,1990,53914.11,true
58,yes,travel_rarely,255.77,research & development,2,3,,1349,4,m,31.97125,3,1,research scientist,3,single,2065.8333333333335,5371.17,4,no,24,4.0,1,part time,0,7.0,4,3.0,1,0,0,1965,24790.0,0
40,yes,non-travel,1361.29,sales,24,3,,1350,2,f,170.16125,4,4,sales executive,2,single,10995.0,28587.0,4,unknown,16,3.0,4,full time,0,22.0,2,2.0,1,0,0,1983,131940.0,1
29,yes,travel_rarely,290.04,research & development,10,3,,1351,4,f,36.25,2,1,research scientist,1,single,2342.59,6090.75,6,yes,20,4.0,3,part time,0,3.0,5,3.0,0,0,0,1994,28111.13,1
47,no,travel_rarely,429.52,sales,-18,2,life sciences,1352,4,f,53.69,3,2,sales executive,4,single,3469.17,9019.83,1,yes,17,3.0,3,full time,0,9.0,0,3.0,9,0,7,1976,41630.04,0
18,no,non-travel,290.04,research & development,5,2,,1353,2,m,36.25,3,1,research scientist,4,unknown,2342.59,6090.75,1,no,15,3.0,4,part time,0,,2,3.0,0,0,0,2005,28111.13,true
20,yes,non-travel,268.25,research & development,-16,3,medical,1354,4,f,33.53,2,1,research scientist,1,unknown,2166.6666666666665,5633.33,1,yes,15,3.0,1,part time,0,1.0,2,3.0,1,0,0,2003,26000.0,0
42,no,non-travel,1888.4,unknown,5,2,,1355,4,m,236.05,3,5,manager,3,unknown,15252.5,39656.5,6,no,13,3.0,2,full time,0,21.0,3,4.0,1,0,0,1981,183030.0,yes
50,no,travel_rarely,245.56,research & development,9,3,,1356,1,m,30.695,3,1,laboratory technician,4,married,1983.33,5156.67,4,no,18,,2,full time,0,8.0,5,3.0,1,0,0,1973,23799.96,1
37,yes,travel_rarely,492.87,research & development,11,2,medical,1357,1,f,61.61,1,2,healthcare representative,2,unknown,3980.83,10350.17,5,no,15,3.0,1,part time,0,15.0,2,1.0,1,0,0,1986,47770.0,1
38,no,non-travel,556.26,sales,3,4,life sciences,1358,2,m,69.5325,3,2,sales executive,4,unknown,4492.84,11681.39,8,yes,12,3.0,3,full time,0,19.0,1,3.0,1,0,0,1985,53914.08,0
36,yes,non-travel,556.26,research & development,15,3,,1359,1,m,69.5325,3,2,laboratory technician,3,divorced,4492.8425,11681.39,7,unknown,14,3.0,2,part time,1,9.0,3,2.0,1,0,0,1987,53914.11,true
28,no,travel_rarely,108.54,sales,10,1,medical,1360,4,m,13.5675,3,1,sales representative,2,married,87667.0,2279.33,1,no,22,4.0,2,full time,0,,5,3.0,1,0,0,1995,10520.0,1
43,no,non-travel,1032.49,sales,25,3,,1361,3,m,129.06125,2,3,sales executive,4,unknown,8339.32,21682.23,5,no,13,3.0,3,part time,1,18.0,5,3.0,1,0,0,1980,100071.84,1
21,yes,travel_rarely,290.04,research & development,10,3,,1362,3,f,36.255,2,1,laboratory technician,1,single,2342.59,6090.75,1,no,13,,1,part time,0,1.0,6,2.0,1,1,0,2002,28111.13,yes
51,yes,travel_rarely,253.91,research & development,4,4,,1363,1,m,31.73875,3,1,research scientist,3,married,2050.8333333333335,5332.17,9,unknown,12,,3,part time,3,18.0,2,4.0,10,2,7,1972,24610.0,0
37,no,non-travel,556.26,sales,10,4,,1364,4,f,69.5325,2,2,sales executive,4,divorced,4492.8425,11681.39,2,yes,14,,3,part time,3,8.0,5,3.0,1,0,0,1986,53914.11,0
28,yes,non-travel,267.84,research & development,1,3,medical,1365,1,m,33.48,2,1,laboratory technician,2,divorced,2163.3333333333335,5624.67,1,no,15,,1,full time,2,,2,3.0,1,0,0,1995,25960.0,0
50,yes,non-travel,487.81,sales,1,4,,1366,4,m,60.97625,3,2,sales executive,3,single,3940.0,10244.0,3,yes,14,3.0,4,part time,0,5.0,4,3.0,0,0,0,1973,47280.0,true
34,no,non-travel,290.04,research & development,3,4,,1367,3,m,36.255,2,1,research scientist,4,unknown,2342.59,6090.75,3,no,17,3.0,4,part time,3,6.0,2,3.0,0,0,0,1989,28111.13,1
38,no,travel_rarely,758.44,sales,2,2,marketing,1368,4,m,94.805,3,3,sales executive,2,single,6125.83,15927.17,7,no,16,3.0,3,part time,0,,2,3.0,1,0,0,1985,73510.0,yes
42,no,non-travel,556.26,research & development,29,3,,1369,2,m,69.5325,1,2,laboratory technician,4,unknown,4492.84,11681.39,4,unknown,19,3.0,1,part time,0,16.0,3,3.0,1,0,0,1981,53914.11,0
18,yes,non-travel,290.04,research & development,8,1,,1370,3,m,36.255,3,1,laboratory technician,3,single,2342.59,6090.75,1,no,12,3.0,4,part time,0,,0,3.0,0,0,0,2005,28111.13,yes
41,no,non-travel,491.73,research & development,12,4,,1371,2,m,61.46625,3,1,laboratory technician,4,unknown,3971.67,10326.33,3,yes,11,3.0,1,full time,1,6.0,4,,1,0,0,1982,47660.0,0
35,no,travel_rarely,232.97,research & development,1,4,medical,1372,4,m,29.12125,2,1,laboratory technician,3,unknown,1881.67,4892.33,6,no,12,3.0,2,part time,1,,2,3.0,8,1,7,1988,22580.0,1
32,no,non-travel,291.67,sales,2,1,,1373,3,f,36.45875,3,1,sales representative,1,unknown,2355.8333333333335,6125.17,1,unknown,12,3.0,3,full time,3,1.0,3,3.0,1,0,0,1991,28270.0,true
22,yes,non-travel,294.36,research & development,3,4,life sciences,1374,3,m,36.79,2,1,research scientist,4,married,2377.5,6181.5,0,yes,11,3.0,2,full time,1,1.0,5,3.0,0,0,0,2001,28530.0,true
44,no,non-travel,236.27,research & development,-26,3,,1375,26,m,29.53375,1,1,research scientist,3,single,1908.3333333333333,4961.67,2,no,13,,4,part time,0,6.0,3,3.0,0,0,0,1979,22900.0,yes
41,yes,non-travel,217.39,research & development,5,2,life sciences,1376,1,m,27.17375,2,1,research scientist,1,unknown,1755.83,4565.17,6,no,17,3.0,1,part time,1,5.0,2,1.0,1,0,0,1982,21070.0,1
40,no,travel_frequently,556.26,sales,2,4,,1377,2,m,69.5325,3,2,sales executive,2,unknown,4492.8425,11681.39,5,no,12,3.0,4,part time,3,,2,3.0,0,0,0,1983,53914.11,false
24,yes,non-travel,228.02,research & development,17,2,life sciences,1378,4,f,28.5025,3,1,laboratory technician,2,unknown,1841.67,4788.33,1,unknown,13,3.0,1,part time,1,1.0,3,1.0,1,0,0,1999,22100.0,1
42,no,travel_frequently,1360.98,research & development,26,5,medical,1379,1,f,170.1225,3,3,research director,1,married,10992.5,28580.5,3,yes,17,3.0,3,full time,0,,6,3.0,1,0,0,1981,131910.0,false
49,no,non-travel,1973.98,unknown,4,2,medical,1380,1,m,246.7475,2,5,manager,3,married,15943.718333333332,41453.67,2,unknown,13,,3,full time,1,23.0,2,4.0,1,0,0,1974,191324.62,true
48,no,travel_rarely,290.04,research & development,2,2,technical degree,1381,4,m,36.255,4,1,laboratory technician,2,single,2342.59,6090.75,5,unknown,11,3.0,3,full time,0,7.0,4,2.0,1,0,0,1975,28111.08,true
29,no,travel_rarely,556.26,research & development,7,3,,1382,3,m,69.5325,3,2,healthcare representative,4,unknown,4492.84,11681.39,1,unknown,11,3.0,2,part time,2,6.0,2,3.0,6,1,0,1994,53914.11,yes
48,no,non-travel,1884.48,research & development,1,3,life sciences,1383,4,m,235.56,2,5,research director,4,single,15220.83,39574.17,6,no,12,3.0,3,full time,0,,3,4.0,1,0,0,1975,182650.0,true
34,no,non-travel,290.04,research & development,20,3,technical degree,1384,3,f,36.25,4,1,research scientist,3,unknown,2342.59,6090.75,0,no,17,3.0,4,part time,0,2.0,5,2.0,1,0,0,1989,28111.13,true
19,no,non-travel,290.04,research & development,25,3,life sciences,1385,2,f,36.25,4,1,research scientist,4,single,2342.59,6090.75,1,unknown,12,3.0,4,part time,0,1.0,2,3.0,1,0,1,2004,28111.13,yes
23,no,non-travel,290.04,research & development,1,2,,1386,4,m,36.25,3,1,research scientist,3,unknown,2342.59,6090.75,1,no,22,4.0,4,part time,1,1.0,2,3.0,1,0,1,2000,28111.13,false
25,yes,travel_frequently,115.35,sales,-32,1,,1387,3,m,14.41875,1,1,sales representative,4,single,93167.0,2422.33,1,yes,14,,4,full time,0,1.0,4,3.0,1,1,0,1998,1118004.0,1
42,no,non-travel,244.73,research & development,-34,4,medical,1388,2,f,30.59125,4,2,research scientist,2,married,1976.6666666666667,5139.33,6,yes,16,3.0,4,part time,0,18.0,2,3.0,1,0,0,1981,23720.0,0
51,no,travel_frequently,292.81,research & development,6,2,medical,1389,2,f,36.6,2,1,laboratory technician,3,single,2365.0,6149.0,0,unknown,14,3.0,2,full time,0,8.0,6,2.0,7,7,7,1972,28380.0,false
45,no,travel_frequently,1863.44,unknown,25,3,medical,1390,2,f,232.93,3,5,manager,2,unknown,15050.83,39132.17,3,unknown,22,4.0,3,full time,0,22.0,4,3.0,0,0,0,1978,180610.0,0
27,no,non-travel,290.04,sales,11,3,medical,1391,3,f,36.255,4,1,sales representative,4,married,2342.59,6090.75,8,unknown,14,,2,part time,1,5.0,4,3.0,1,0,0,1996,28111.13,1
18,no,non-travel,166.21,research & development,1,3,,1392,4,f,20.77625,3,1,laboratory technician,4,single,1342.5,3490.5,1,unknown,15,3.0,3,part time,0,0.0,5,4.0,0,0,0,2005,16110.0,0
31,yes,travel_frequently,290.04,sales,2,3,,1393,3,f,36.255,2,1,sales representative,4,single,2342.59,6090.75,7,no,14,3.0,3,part time,0,3.0,3,4.0,1,0,0,1992,28111.13,yes
31,yes,travel_frequently,290.04,sales,1,4,life sciences,1394,2,f,36.255,1,1,sales representative,3,single,2342.59,6090.75,1,unknown,12,,2,part time,0,,3,3.0,1,0,0,1992,28111.13,0
31,yes,travel_rarely,290.04,research & development,8,3,life sciences,1395,1,f,36.255,2,1,research scientist,2,unknown,2342.59,6090.75,1,unknown,12,3.0,3,part time,0,,3,4.0,1,0,0,1992,28111.13,false
27,no,travel_rarely,290.04,research & development,11,1,life sciences,1396,2,m,36.25,3,1,laboratory technician,1,married,2342.59,6090.75,0,unknown,14,3.0,2,part time,0,6.0,3,4.0,5,1,4,1996,28111.13,0
39,yes,non-travel,290.04,research & development,2,3,,1397,1,f,36.255,2,1,laboratory technician,1,single,2342.5941666666668,6090.75,2,yes,23,4.0,2,full time,0,11.0,2,4.0,1,0,0,1984,28111.13,1
44,no,travel_frequently,491.94,sales,1,5,marketing,1398,1,f,61.4925,3,2,sales executive,3,married,3973.33,10330.67,7,unknown,12,,3,part time,1,11.0,4,2.0,1,0,0,1979,47680.0,false
30,no,non-travel,131.44,research & development,-25,3,,1399,25,m,16.43,3,1,research scientist,3,unknown,1061.6666666666667,2760.33,1,unknown,13,3.0,2,part time,2,1.0,2,2.0,1,0,0,1993,12740.0,false
35,no,travel_rarely,248.03,sales,-26,1,life sciences,1400,4,m,31.00375,3,1,sales representative,3,unknown,2003.33,5208.67,1,no,13,,1,part time,1,1.0,3,3.0,1,0,0,1988,24040.0,1
24,yes,travel_frequently,290.04,research & development,9,3,,1401,2,m,36.25,3,1,laboratory technician,1,unknown,2342.59,6090.75,2,unknown,11,3.0,3,part time,0,,2,2.0,0,0,0,1999,28111.13,false
24,no,non-travel,209.75,sales,13,2,,1402,4,f,26.21875,3,1,sales representative,2,married,1694.1666666666667,4404.83,1,unknown,13,3.0,3,part time,1,1.0,2,,1,0,0,1999,20330.0,true
28,yes,non-travel,264.23,research & development,2,2,medical,1403,3,m,33.02875,2,1,laboratory technician,1,single,2134.1666666666665,5548.83,7,no,11,,3,part time,0,8.0,2,2.0,0,0,0,1995,25610.0,true
28,no,travel_rarely,161.26,research & development,1,3,life sciences,1404,1,m,20.1575,2,1,research scientist,3,unknown,1302.5,3386.5,1,unknown,14,3.0,4,part time,1,1.0,2,1.0,1,0,0,1995,15630.0,false
33,no,non-travel,659.08,research & development,8,5,,1405,4,m,82.385,3,2,healthcare representative,3,unknown,5323.33,13840.67,2,unknown,17,3.0,1,full time,0,14.0,6,3.0,0,0,0,1990,63879.96,yes
39,no,travel_rarely,864.19,research & development,6,3,,1406,2,f,108.02,3,3,manufacturing director,2,single,6980.0,18148.0,4,unknown,18,,4,part time,0,9.0,3,3.0,2,2,2,1984,83760.0,false
42,no,non-travel,499.47,research & development,2,3,medical,1407,3,m,62.43375,2,1,laboratory technician,2,married,4034.17,10488.83,4,unknown,14,,2,full time,1,,3,,1,0,0,1981,48410.0,true
29,no,travel_rarely,290.04,research & development,9,3,,1408,3,m,36.25,4,1,research scientist,3,married,2342.59,6090.75,6,no,18,3.0,1,part time,2,,2,2.0,1,0,0,1994,28111.13,0
35,no,travel_rarely,290.04,research & development,1,3,,1409,4,m,36.255,2,1,laboratory technician,1,unknown,2342.5941666666668,6090.75,1,no,19,3.0,2,part time,0,,3,3.0,3,1,2,1988,28111.13,0
35,yes,travel_rarely,213.98,research & development,-14,3,,1410,14,f,26.7475,3,1,laboratory technician,1,unknown,1728.33,4493.67,1,unknown,12,3.0,4,full time,1,1.0,2,3.0,1,0,0,1988,20739.96,1
34,no,non-travel,306.63,research & development,-13,4,medical,1411,13,m,38.32875,3,1,research scientist,4,single,2476.67,6439.33,1,unknown,13,3.0,3,full time,0,,4,,1,0,0,1989,29720.0,0
26,no,travel_rarely,290.04,research & development,3,3,,1412,1,f,36.255,3,1,research scientist,4,unknown,2342.5941666666668,6090.75,1,unknown,21,4.0,1,part time,0,1.0,5,3.0,1,0,0,1997,28111.13,true
36,no,travel_rarely,703.13,sales,1,4,life sciences,1413,2,f,87.89125,3,2,sales executive,3,single,5679.17,14765.83,6,no,13,3.0,1,full time,0,,5,3.0,1,0,0,1987,68150.0,1
50,no,non-travel,1973.98,unknown,-24,3,marketing,1414,24,m,246.7475,3,5,manager,3,married,15943.72,41453.67,4,yes,16,,3,full time,1,,2,3.0,1,0,0,1973,191324.62,false
42,no,travel_rarely,1973.98,unknown,9,2,,1415,4,m,246.7475,2,5,manager,4,unknown,15943.718333333332,41453.67,8,no,22,4.0,4,full time,0,24.0,2,3.0,1,0,1,1981,191324.62,false
35,no,non-travel,277.54,research & development,7,2,life sciences,1416,3,m,34.6925,2,1,laboratory technician,4,unknown,2241.67,5828.33,1,no,18,3.0,4,full time,1,,5,2.0,1,0,1,1988,26900.04,0
46,no,travel_rarely,1812.47,unknown,1,4,life sciences,1417,4,m,226.56,4,4,manager,1,unknown,14639.166666666666,38061.83,1,unknown,15,3.0,2,full time,0,27.0,5,1.0,26,0,12,1977,175670.0,0
18,yes,travel_frequently,161.88,sales,3,2,medical,1418,2,f,20.235,3,1,sales representative,4,single,1307.5,3399.5,1,yes,12,3.0,3,part time,0,0.0,2,4.0,0,0,0,2005,15690.0,true
29,no,non-travel,431.99,sales,5,3,,1419,1,m,53.99875,2,2,sales executive,2,divorced,3489.17,9071.83,1,yes,13,,2,part time,1,10.0,3,2.0,10,0,9,1994,41870.0,true
31,no,non-travel,556.26,sales,5,4,life sciences,1420,1,f,69.5325,3,2,sales executive,4,unknown,4492.84,11681.39,1,no,11,3.0,1,part time,2,10.0,2,,10,0,2,1992,53914.11,yes
41,no,travel_rarely,1032.49,sales,23,2,,1421,4,m,129.06,3,3,sales executive,3,single,8339.32,21682.23,3,unknown,16,3.0,4,part time,0,21.0,2,3.0,2,0,2,1982,100071.84,true
38,no,travel_rarely,341.1,research & development,4,2,,1422,4,f,42.6375,3,1,laboratory technician,3,unknown,2755.0,7163.0,7,unknown,19,3.0,4,full time,1,7.0,5,,0,0,0,1985,33060.0,yes
32,yes,travel_rarely,143.72,research & development,2,4,life sciences,1423,4,m,17.965,3,1,laboratory technician,2,single,1160.8333333333333,3018.17,1,no,12,3.0,1,part time,0,1.0,2,3.0,1,0,0,1991,13930.0,1
60,no,non-travel,1122.85,research & development,1,4,,1424,3,m,140.35625,1,3,healthcare representative,4,divorced,9069.17,23579.83,3,no,20,4.0,3,full time,1,19.0,2,4.0,1,0,0,1963,108830.0,0
24,yes,non-travel,290.04,human resources,22,1,,1425,4,m,36.255,1,1,human resources,3,married,2342.59,6090.75,1,no,11,,3,full time,1,1.0,2,3.0,1,0,0,1999,28111.08,yes
40,no,travel_rarely,556.26,research & development,8,2,life sciences,1426,2,f,69.5325,3,2,manufacturing director,1,unknown,4492.8425,11681.39,2,yes,16,3.0,2,full time,1,18.0,3,3.0,1,0,0,1983,53914.11,true
